receipt_id,purchased_at,customer_id,store_code,till_number
30642,2020-09-08,4035,2,1
30643,2021-11-22,6590,1,4
30644,2020-10-02,2140,0,8
30645,2021-11-16,15442,0,1
30646,2020-09-16,11791,3,1
30647,2021-01-15,12765,2,4
30648,2022-02-05,8451,0,5
30649,2022-01-01,3550,1,4
30650,2022-02-08,8184,1,3
30651,2022-02-14,2734,2,1
30652,2020-10-30,15739,1,13
30653,2021-01-02,4664,0,4
30654,2022-03-01,8523,0,1
30655,2021-08-03,15177,0,8
30657,2021-07-10,11718,1,3
30658,2020-07-28,5707,3,4
30659,2022-01-01,11057,0,1
30660,2022-02-12,3572,3,5
30661,2021-01-03,15637,0,1
30662,2021-05-23,1480,2,1
30663,2020-10-14,5300,1,3
30664,2021-07-05,10441,1,1
30665,2022-01-02,3646,2,1
30666,2020-08-18,2916,3,7
30667,2020-07-31,16208,2,4
30668,2021-01-25,15220,3,5
30669,2020-10-12,3921,3,5
30670,2021-08-08,1771,2,4
30671,2021-08-17,4677,0,2
30672,2021-11-03,13242,1,1
30673,2021-08-01,15188,3,5
30674,2022-01-06,16221,1,2
30675,2021-12-15,3853,2,2
30676,2020-12-09,4609,0,3
30677,2021-09-22,15975,3,6
30678,2021-05-01,10604,2,6
30679,2021-09-01,2876,3,4
30680,2020-10-09,366,2,5
30682,2020-08-31,9958,2,4
30683,2021-09-03,13360,0,4
30684,2022-03-02,319,2,6
30685,2021-03-03,14364,0,4
30686,2021-05-02,7649,3,2
30687,2021-07-10,9924,3,4
30688,2021-04-13,9691,0,2
30689,2021-12-24,12528,0,4
30690,2020-08-08,12475,0,6
30691,2022-01-06,8768,3,1
30692,2021-10-10,5491,0,3
30693,2021-03-09,1916,3,1
30694,2021-07-15,8799,3,5
30695,2021-09-03,5329,2,3
30696,2022-02-22,8643,1,1
30697,2021-12-04,9545,2,6
30698,2021-04-18,13155,0,3
30699,2021-01-31,5024,3,5
30700,2020-10-11,14954,3,2
30701,2020-11-19,14842,0,6
30702,2020-07-31,11452,3,10
30703,2022-02-16,12256,1,7
30704,2021-04-21,13968,3,4
30705,2021-03-19,4152,3,3
30706,2020-10-12,16106,3,5
30707,2021-11-01,14068,2,2
30708,2020-08-30,6873,3,2
30709,2021-08-19,4229,2,5
30710,2021-10-17,13270,0,3
30711,2022-03-09,12832,2,1
30712,2021-04-08,6191,1,5
30713,2021-05-22,8184,1,2
30714,2020-12-20,11069,1,7
30715,2020-12-14,6709,1,1
30716,2021-12-25,7161,2,1
30717,2020-08-31,6187,3,2
30718,2021-04-01,2187,3,4
30719,2021-02-14,2272,2,3
30720,2020-12-17,16093,3,8
30721,2021-06-06,2017,3,1
30722,2021-07-23,16124,2,4
30723,2021-04-23,6590,1,7
30724,2021-09-24,2122,1,1
30725,2022-02-16,1720,3,3
30726,2020-09-18,6860,0,4
30727,2022-03-05,2280,0,7
30728,2021-04-15,8329,3,2
30729,2021-10-29,997,3,5
30730,2021-01-14,5024,3,7
30731,2021-04-29,5585,3,5
30732,2021-11-17,12765,2,1
30733,2021-01-07,4923,3,3
30734,2020-09-29,3704,2,1
30735,2022-03-02,11456,3,3
30736,2022-02-20,3646,2,2
30737,2021-11-16,8451,0,1
30738,2020-09-15,14131,2,2
30739,2020-08-30,13155,0,2
30740,2022-02-10,14451,0,5
30741,2021-08-31,11057,0,3
30742,2020-09-18,937,0,2
30743,2021-10-05,117,3,5
30745,2022-01-08,3617,2,2
30746,2020-12-24,9551,2,2
30747,2021-11-02,7039,2,3
30748,2021-03-05,1113,1,2
30749,2021-10-19,15768,2,2
30750,2021-04-14,9834,3,1
30751,2021-01-26,6203,1,3
30752,2020-09-13,15358,2,1
30753,2021-07-11,9545,3,2
30754,2020-10-14,5811,3,4
30755,2020-12-04,1774,1,5
30756,2021-04-18,12989,3,2
30757,2020-08-28,475,3,5
30758,2021-06-23,5902,2,3
30759,2020-11-20,14314,2,1
30760,2021-11-01,8101,1,1
30761,2021-07-01,15887,0,4
30762,2021-03-21,1490,0,2
30763,2020-12-28,7264,0,2
30764,2021-09-08,13124,2,3
30765,2020-12-07,11767,0,5
30766,2021-12-11,2280,0,7
30767,2020-09-08,8341,2,3
30768,2021-03-04,6560,2,9
30769,2021-07-23,9642,1,3
30770,2020-12-30,5811,3,4
30771,2022-01-12,13794,0,5
30772,2020-08-10,8877,3,6
30773,2021-01-28,11721,0,2
30774,2020-12-11,7363,0,4
30775,2020-12-24,13562,0,4
30776,2020-08-01,15637,0,1
30777,2021-07-07,7490,3,6
30778,2021-01-08,8799,3,4
30779,2021-09-19,8232,1,3
30780,2021-09-06,16208,2,4
30781,2021-12-06,5768,1,1
30783,2022-01-17,16221,1,1
30784,2021-03-01,11310,1,2
30785,2021-05-01,1063,3,5
30786,2022-02-01,12765,2,2
30787,2021-10-19,411,1,7
30788,2021-03-23,13876,0,7
30789,2021-02-27,11280,0,1
30790,2021-09-10,14580,1,5
30791,2021-01-28,8627,3,10
30792,2020-11-30,2787,2,2
30793,2021-06-16,11588,1,2
30794,2021-07-26,3921,3,5
30795,2021-06-18,9885,2,10
30796,2021-09-15,207,3,2
30797,2020-10-22,1933,0,2
30798,2020-12-12,12124,0,2
30799,2021-06-23,8799,3,5
30800,2021-08-18,3861,2,9
30801,2021-03-25,5732,3,3
30803,2021-06-24,15327,3,10
30804,2020-08-13,13535,2,2
30805,2021-01-20,8451,0,5
30806,2021-05-03,16290,3,1
30807,2021-03-20,1792,0,4
30808,2021-08-19,6168,3,1
30809,2020-12-16,1699,2,2
30810,2020-12-22,6622,3,4
30811,2021-05-18,3549,3,4
30812,2020-12-11,5143,3,6
30813,2021-04-23,10441,1,2
30814,2021-07-07,11254,3,2
30815,2020-10-14,11170,2,6
30816,2021-07-29,15531,3,1
30817,2020-08-27,14131,2,5
30818,2021-06-03,9613,2,2
30819,2022-01-28,1541,3,3
30820,2021-08-28,8663,3,5
30821,2021-06-21,3921,3,5
30822,2022-02-24,10028,1,3
30823,2022-01-07,9363,3,6
30825,2021-08-01,8768,3,1
30826,2020-09-18,4139,3,2
30827,2021-03-21,5664,2,3
30828,2020-12-11,2916,3,5
30829,2021-11-22,2305,0,5
30830,2021-05-27,14040,0,4
30831,2020-12-13,1353,3,5
30832,2022-03-07,16218,3,2
30833,2020-10-05,9470,3,3
30834,2021-03-20,3383,3,6
30835,2021-09-20,13270,0,3
30836,2021-07-14,7704,2,3
30837,2020-12-23,8329,3,7
30838,2022-01-30,9514,2,2
30839,2021-06-03,2086,0,10
30840,2021-01-02,1722,0,2
30841,2022-01-21,8451,0,5
30842,2020-08-01,15722,0,2
30843,2021-02-06,10383,3,2
30844,2021-06-03,8768,3,2
30845,2021-12-14,11816,3,5
30847,2021-11-06,11791,3,2
30848,2021-12-17,4609,0,3
30849,2021-12-16,9883,0,4
30850,2021-05-02,11224,0,1
30851,2020-09-13,2338,2,4
30852,2021-08-08,10441,1,1
30853,2021-10-12,12543,2,1
30854,2021-01-26,11057,0,1
30855,2020-11-04,1623,3,5
30856,2022-01-26,3091,1,2
30857,2021-07-12,11406,0,5
30858,2021-02-24,793,0,2
30859,2022-01-05,3544,3,3
30860,2021-05-19,9498,1,3
30861,2020-07-27,15367,0,5
30862,2021-02-25,8663,3,4
30863,2021-03-12,12135,2,1
30864,2021-01-10,13023,0,2
30865,2020-12-16,11820,1,3
30866,2021-03-01,3810,0,5
30867,2021-02-04,11423,2,3
30868,2021-11-24,4444,3,7
30869,2021-08-04,14480,3,4
30870,2021-02-03,3810,0,6
30872,2022-01-10,3861,2,5
30873,2021-08-20,10635,3,4
30874,2021-10-17,11859,3,1
30875,2020-09-23,6353,0,1
30876,2021-07-22,7439,3,6
30877,2021-10-24,11342,1,1
30878,2021-07-12,13540,0,2
30880,2020-09-26,319,2,6
30881,2021-11-13,14032,0,3
30882,2021-09-01,15768,2,1
30883,2021-11-01,15968,2,6
30884,2020-11-01,13713,2,1
30886,2020-08-12,3171,3,5
30887,2022-02-22,14539,3,1
30889,2020-12-27,4284,1,9
30890,2020-09-13,319,2,6
30891,2020-11-01,1113,1,3
30892,2021-05-26,2447,3,6
30893,2021-09-26,5426,2,1
30894,2020-11-11,13023,0,1
30895,2020-10-27,11021,2,1
30896,2021-11-16,14692,2,2
30897,2020-08-22,4664,0,5
30898,2021-01-18,12528,0,3
30899,2020-08-13,5650,3,6
30900,2020-12-13,752,2,5
30901,2020-09-20,9202,2,7
30902,2020-10-28,2175,2,10
30903,2022-02-07,12756,1,4
30904,2021-06-23,13114,3,2
30905,2021-03-05,8423,3,1
30906,2020-07-26,8277,3,3
30907,2021-10-23,9545,2,5
30908,2020-09-18,10604,2,11
30909,2020-09-11,11280,0,2
30910,2020-08-11,15722,0,3
30911,2022-02-09,5562,3,2
30912,2021-05-26,4938,3,1
30913,2021-07-03,15887,0,1
30914,2020-09-22,4139,3,2
30915,2021-07-14,14936,2,1
30916,2022-03-05,7644,2,2
30917,2020-11-19,457,3,8
30918,2022-02-17,11456,3,1
30919,2020-11-07,5480,2,2
30921,2021-06-25,12124,0,3
30922,2021-07-28,1353,3,5
30923,2021-10-31,5137,3,5
30924,2022-03-05,10114,3,3
30925,2020-09-03,11426,2,1
30926,2021-11-13,3472,2,2
30927,2021-07-31,8437,1,4
30928,2021-09-29,9958,2,2
30929,2020-12-18,4284,1,8
30930,2022-02-27,794,3,2
30931,2021-01-09,9202,2,7
30932,2021-02-06,14131,2,3
30933,2020-09-10,1005,3,1
30934,2021-07-01,4342,1,3
30935,2020-12-20,1933,0,5
30936,2020-09-27,906,2,9
30937,2021-04-20,9958,2,4
30938,2021-07-30,14781,3,3
30939,2021-10-02,7161,2,2
30940,2021-03-15,8451,0,4
30941,2021-10-20,15975,3,7
30942,2021-01-19,6942,3,5
30943,2020-12-11,7161,2,2
30944,2022-02-04,12322,1,5
30945,2020-11-07,1659,3,3
30946,2020-09-10,1353,3,4
30947,2021-10-25,207,3,3
30948,2021-07-29,1113,1,3
30949,2021-11-26,10479,3,3
30950,2021-11-26,16093,3,9
30951,2021-07-10,7116,0,1
30952,2021-01-05,3549,3,2
30953,2021-10-17,8313,1,4
30954,2021-01-04,319,2,5
30955,2020-09-16,8799,3,5
30956,2020-10-07,11667,3,9
30957,2021-08-16,12931,2,3
30958,2021-06-21,5567,3,5
30959,2020-10-10,7031,2,2
30960,2021-11-27,5024,3,6
30961,2021-05-11,12521,1,6
30962,2021-01-15,805,3,10
30963,2021-08-25,14345,2,2
30964,2021-10-17,1500,2,4
30965,2021-01-08,15722,0,3
30966,2021-02-24,7098,2,8
30967,2020-11-20,8184,1,1
30968,2022-01-28,738,3,4
30969,2021-06-07,10635,3,2
30970,2021-10-01,15974,0,4
30971,2020-12-11,7439,3,6
30972,2021-11-04,8799,3,5
30973,2021-01-06,7086,1,2
30974,2020-12-31,6437,0,3
30975,2022-01-02,10516,0,1
30976,2021-05-29,14642,2,2
30977,2021-03-31,7063,3,1
30978,2021-04-22,3986,2,3
30979,2021-09-22,319,2,6
30980,2021-03-10,12166,3,1
30981,2021-04-24,1931,1,3
30982,2022-01-24,15498,2,2
30983,2021-02-26,7754,0,4
30984,2021-09-27,9064,3,4
30985,2020-10-07,207,3,3
30986,2021-06-03,12050,3,2
30987,2022-01-15,3853,2,2
30988,2021-10-05,4047,2,4
30989,2021-02-02,9551,2,2
30990,2022-01-07,13854,3,4
30991,2021-06-13,11406,0,6
30993,2021-05-26,11224,0,7
30994,2021-06-09,9196,3,1
30995,2021-07-14,10274,2,6
30996,2021-02-28,11224,0,7
30997,2021-04-14,7012,3,2
30998,2021-10-10,14642,2,2
30999,2021-04-08,13006,0,10
31000,2022-02-23,2315,3,2
31001,2020-11-19,12591,3,2
31002,2020-11-15,7031,2,3
31003,2021-02-17,12244,3,5
31004,2021-09-18,14526,2,3
31005,2021-06-20,62,3,6
31006,2021-05-20,8799,3,3
31007,2021-12-15,319,2,5
31008,2021-02-13,9516,0,1
31009,2021-05-23,3352,3,2
31010,2021-05-30,12171,2,2
31011,2022-01-07,13241,2,2
31012,2021-12-03,4838,3,3
31013,2022-01-07,9958,2,4
31014,2021-05-22,2876,3,6
31015,2021-10-23,8437,1,2
31016,2021-09-01,13950,3,2
31017,2022-03-22,2873,1,5
31018,2020-12-06,14131,2,5
31019,2021-08-19,9258,3,5
31020,2021-01-30,12869,2,3
31021,2021-12-04,1227,0,7
31022,2020-09-25,8581,0,3
31023,2022-02-20,8451,0,5
31024,2022-01-24,3646,2,2
31025,2021-07-06,6912,2,5
31026,2021-01-11,4609,0,2
31027,2021-03-25,11889,3,3
31028,2021-08-30,9361,3,4
31029,2020-11-22,14174,2,6
31030,2020-08-27,2817,0,7
31031,2020-07-24,15504,3,2
31032,2022-01-29,34,2,8
31033,2020-10-26,12674,3,1
31034,2021-01-03,16242,1,9
31035,2021-07-09,15620,1,5
31036,2021-09-07,8184,1,3
31037,2020-10-25,7120,0,4
31038,2021-10-06,5999,1,1
31039,2021-04-21,5448,0,1
31041,2021-04-07,13876,0,1
31042,2022-03-07,14918,3,3
31043,2020-08-20,7161,2,2
31044,2022-01-07,75,0,3
31045,2021-01-02,5400,3,2
31046,2021-09-10,6524,1,2
31047,2021-09-14,15887,0,4
31048,2021-04-03,1445,2,2
31049,2021-03-22,2122,1,1
31050,2021-06-24,12543,2,3
31051,2021-01-16,531,2,6
31052,2021-02-02,5465,0,4
31053,2021-03-23,9613,2,1
31054,2022-02-26,8277,3,3
31055,2021-05-25,3986,2,8
31056,2021-01-07,11693,3,3
31057,2021-04-18,14086,2,1
31058,2020-12-02,15367,0,5
31059,2021-08-24,10661,2,3
31060,2021-04-04,3560,3,8
31061,2020-10-26,3598,2,4
31062,2021-06-27,7611,0,2
31063,2021-03-24,12426,3,9
31064,2022-02-15,734,1,2
31065,2021-12-07,207,0,3
31066,2021-06-02,388,2,4
31067,2022-01-17,2280,0,7
31068,2020-11-02,752,2,1
31069,2021-08-08,15308,1,4
31070,2021-04-19,8864,2,2
31071,2020-07-26,7644,2,1
31072,2021-09-16,1763,0,6
31073,2022-03-14,12765,2,3
31074,2021-07-22,7370,3,2
31075,2022-03-21,11406,0,7
31076,2021-03-18,6862,2,2
31077,2021-12-11,1926,3,2
31078,2020-08-11,738,3,3
31079,2021-02-12,14130,0,3
31080,2022-01-04,2000,1,4
31081,2022-02-14,15228,0,3
31082,2020-11-19,2036,0,8
31083,2021-07-19,13644,2,1
31084,2022-03-21,16221,1,2
31085,2021-05-26,5848,3,7
31086,2020-12-21,1763,0,5
31087,2021-12-03,7927,0,5
31088,2021-01-31,1962,1,1
31089,2021-03-31,10584,1,5
31090,2021-02-16,2776,3,4
31091,2021-04-28,15887,0,2
31092,2022-03-02,15722,0,2
31093,2021-08-06,12205,3,5
31094,2021-02-24,9747,1,3
31095,2021-07-11,1063,3,2
31096,2020-12-13,8440,3,4
31097,2021-01-30,12591,3,6
31098,2022-03-15,10028,1,2
31099,2021-09-27,12756,1,4
31100,2021-05-14,10464,3,3
31101,2021-07-06,13819,3,4
31102,2021-11-18,14255,3,6
31103,2022-03-09,15355,0,4
31104,2021-01-28,13006,0,10
31105,2020-08-27,8799,3,2
31106,2022-02-02,15722,0,3
31107,2020-10-29,5766,1,1
31108,2021-05-26,14906,3,4
31109,2021-06-08,5300,1,3
31110,2020-12-07,10028,1,1
31111,2021-07-30,11280,0,2
31112,2021-07-25,286,1,4
31113,2022-01-17,6912,2,3
31114,2021-07-01,7851,3,7
31115,2021-11-02,8283,3,8
31116,2021-05-27,16221,1,1
31117,2021-03-01,13422,3,7
31118,2021-06-18,482,0,2
31119,2020-12-16,9551,2,3
31120,2021-10-20,13353,2,2
31121,2021-02-13,3810,0,7
31122,2021-02-19,15730,0,2
31123,2021-08-15,11406,0,1
31124,2020-07-25,6689,3,3
31125,2021-05-01,7934,2,5
31126,2021-01-06,10604,2,11
31127,2021-08-30,9551,2,2
31128,2021-07-05,12765,2,2
31129,2021-05-31,7472,0,6
31130,2021-06-22,8799,3,4
31131,2021-03-10,1763,0,6
31132,2020-09-20,6962,2,3
31133,2021-02-15,15163,0,1
31134,2021-05-04,5574,0,3
31135,2022-02-02,14068,2,1
31136,2021-03-11,11280,0,2
31137,2022-03-21,4855,1,5
31138,2021-10-26,8614,3,2
31139,2020-11-03,15066,3,7
31140,2021-11-02,880,3,5
31141,2021-11-26,5927,0,3
31142,2020-11-19,7885,1,3
31143,2021-04-26,319,2,5
31144,2021-02-18,7654,0,1
31145,2021-06-02,15462,0,3
31146,2021-01-23,12548,1,3
31147,2021-07-14,11800,3,6
31148,2020-11-28,3704,2,2
31149,2021-08-07,13417,0,2
31150,2020-10-29,9958,2,2
31151,2021-05-07,10635,3,4
31152,2021-12-17,13838,2,3
31153,2021-09-17,15340,1,8
31154,2021-03-10,11816,3,8
31155,2021-12-09,4609,0,2
31157,2021-01-08,3549,3,2
31158,2021-01-10,12869,2,3
31159,2020-08-30,7888,2,13
31160,2020-12-27,9985,1,1
31161,2021-12-04,4635,0,3
31162,2021-07-12,2963,3,7
31163,2021-02-28,5716,1,4
31164,2022-02-04,13895,2,2
31165,2020-11-24,14662,3,8
31166,2021-12-24,16221,1,2
31167,2021-09-10,5859,2,6
31168,2021-05-31,2253,3,9
31169,2022-03-08,1929,2,2
31170,2020-08-25,7031,2,3
31171,2022-01-22,11791,3,1
31172,2021-10-05,7885,1,1
31173,2021-09-19,34,2,3
31174,2020-12-19,1736,3,2
31175,2021-01-20,7086,1,2
31176,2021-08-21,1106,2,1
31177,2021-05-13,8431,1,1
31178,2021-03-26,11161,3,4
31179,2022-02-23,14104,0,5
31180,2022-01-18,2876,3,4
31181,2022-01-16,8451,0,5
31182,2021-12-14,9498,2,2
31183,2020-12-30,12263,3,3
31184,2021-10-20,6493,2,3
31185,2020-12-06,13876,0,1
31187,2022-03-01,16221,1,2
31188,2020-08-25,7704,2,3
31190,2021-11-16,6266,3,2
31191,2020-08-25,12765,2,4
31192,2020-09-23,15768,2,2
31193,2022-02-02,10732,1,2
31194,2021-12-13,15722,0,2
31195,2021-05-12,4097,1,1
31197,2020-08-27,2093,3,4
31198,2021-02-09,13242,1,5
31199,2021-07-23,12548,1,3
31200,2022-01-06,9268,3,11
31202,2021-12-22,16221,1,1
31203,2021-03-10,207,3,3
31204,2021-08-22,8451,0,5
31206,2021-09-02,13876,0,5
31207,2021-02-21,16290,3,8
31208,2022-02-04,3266,1,3
31209,2020-10-07,11767,0,6
31210,2020-08-06,7230,0,4
31211,2021-07-20,4275,1,6
31212,2021-02-08,12432,3,2
31213,2021-07-28,9551,2,3
31214,2021-10-29,12765,2,3
31215,2020-12-11,8313,1,1
31216,2021-02-05,6975,3,2
31217,2021-04-15,5300,1,3
31218,2020-12-22,8184,1,1
31219,2021-03-01,12050,3,2
31220,2021-03-23,2573,2,2
31221,2022-02-26,5836,2,4
31222,2022-03-04,3254,1,3
31223,2021-04-07,7673,3,6
31225,2020-11-11,223,2,3
31226,2021-03-19,11495,1,5
31227,2021-01-22,7334,1,3
31228,2021-01-20,8184,1,1
31229,2021-12-03,7346,3,2
31230,2022-03-11,12027,0,4
31231,2021-08-19,34,2,3
31232,2021-11-29,207,3,3
31234,2022-03-12,15307,0,1
31235,2021-02-02,1771,2,5
31236,2021-06-22,3463,1,1
31237,2021-11-06,3646,2,2
31238,2022-01-03,15722,0,1
31239,2021-03-21,1001,0,11
31240,2021-07-11,6023,1,2
31241,2020-08-15,7603,3,3
31242,2021-12-01,9891,3,6
31243,2021-03-24,8431,1,2
31244,2020-08-25,6136,3,5
31245,2022-03-12,6199,2,5
31246,2021-11-07,11006,2,4
31247,2022-02-09,10604,2,2
31248,2021-05-01,1933,0,2
31249,2021-04-09,15567,0,5
31250,2021-03-22,15340,1,4
31251,2021-05-21,7230,0,2
31252,2021-03-05,5836,0,4
31253,2020-09-12,14017,0,4
31254,2021-08-19,1113,1,3
31255,2021-04-21,9202,2,6
31256,2021-08-26,14580,1,3
31257,2021-02-18,9742,2,3
31258,2020-10-03,10383,3,5
31259,2021-05-10,10837,2,4
31260,2021-01-07,6912,2,2
31261,2021-04-03,4337,0,14
31262,2021-03-01,15567,0,5
31263,2021-11-05,6569,0,6
31264,2021-10-31,8368,3,2
31265,2021-02-06,4959,2,1
31266,2021-06-07,8184,1,2
31267,2020-11-13,8943,1,4
31268,2020-10-07,2876,3,5
31269,2021-05-23,15438,0,1
31270,2022-02-10,16192,3,7
31271,2022-02-22,2338,2,2
31272,2020-09-24,13684,0,6
31273,2021-09-05,3996,0,4
31274,2021-02-04,843,3,2
31275,2022-03-15,12869,2,1
31276,2021-04-19,10084,3,10
31277,2021-02-24,3656,2,1
31278,2022-02-08,7633,1,5
31279,2020-08-24,11399,3,5
31280,2021-07-29,16046,3,3
31281,2022-02-22,34,2,5
31282,2022-02-07,6912,2,3
31283,2021-03-15,14918,3,3
31284,2021-04-16,4624,2,1
31285,2021-12-03,14781,3,4
31286,2021-01-26,9580,0,2
31287,2020-10-12,3647,3,3
31288,2020-09-06,15722,0,3
31289,2020-08-10,8738,3,1
31290,2021-09-06,5933,2,4
31291,2021-06-06,7637,0,1
31293,2021-02-26,12869,2,4
31294,2021-09-07,12141,1,1
31295,2020-11-08,11553,1,8
31296,2021-11-30,3810,0,5
31297,2021-07-29,7680,0,4
31298,2020-08-02,10383,3,3
31299,2021-02-10,11495,1,7
31300,2021-11-10,1181,3,2
31301,2022-02-28,2538,1,13
31302,2021-06-29,13353,2,2
31303,2020-10-13,14529,3,1
31304,2020-11-24,7031,2,1
31305,2021-05-01,15667,3,1
31306,2021-08-20,2122,1,1
31307,2021-05-17,814,0,2
31308,2020-12-16,8799,3,4
31309,2021-12-29,752,2,1
31310,2020-11-06,12135,2,1
31311,2021-04-16,13876,0,5
31312,2021-01-25,8877,3,6
31313,2020-10-29,7334,1,2
31314,2021-05-13,671,3,3
31315,2021-09-10,16221,1,2
31316,2021-05-23,11057,0,2
31317,2021-07-24,6912,2,3
31318,2022-01-27,8630,0,9
31319,2021-01-25,15207,3,6
31320,2021-02-02,6571,3,3
31321,2021-07-08,15730,0,2
31322,2021-12-17,1493,3,5
31323,2022-03-18,5811,3,5
31324,2020-08-26,14662,3,8
31325,2021-12-07,14918,3,2
31326,2021-08-04,12869,2,1
31327,2021-07-18,15410,1,2
31328,2020-12-01,8643,1,4
31329,2021-05-14,12934,3,4
31330,2021-05-30,493,3,5
31331,2021-07-11,10028,1,2
31332,2021-04-11,10569,1,2
31333,2021-06-13,1502,0,5
31334,2021-12-01,319,2,4
31335,2020-11-25,10268,3,5
31336,2021-07-29,8341,2,2
31337,2021-06-24,6886,0,6
31338,2021-11-12,15730,0,2
31339,2021-03-27,15472,0,2
31340,2020-10-07,7931,0,2
31341,2021-07-11,14801,3,5
31342,2021-12-27,12263,3,4
31343,2021-09-04,2963,3,7
31344,2020-08-13,11708,0,4
31345,2021-09-11,1001,0,5
31346,2021-06-25,4677,0,3
31347,2021-06-03,5716,1,4
31348,2020-10-01,5137,3,7
31350,2021-12-08,16101,2,2
31351,2020-10-06,12765,2,2
31352,2021-07-24,1722,0,2
31353,2022-01-13,8343,3,5
31354,2021-07-08,1353,3,3
31355,2021-11-13,14721,1,6
31356,2022-01-08,1987,2,2
31357,2020-10-25,12462,3,5
31358,2021-02-08,12050,3,2
31359,2021-06-04,3550,1,5
31360,2020-09-01,1736,3,1
31361,2021-05-29,9985,1,1
31362,2020-10-23,13270,0,3
31363,2022-01-02,10291,1,2
31364,2020-08-03,15722,0,3
31365,2021-08-01,1113,1,2
31366,2021-11-21,11342,1,1
31367,2022-02-11,8437,1,4
31368,2021-04-29,9992,2,1
31369,2021-04-12,7012,3,2
31370,2021-02-23,15975,3,1
31371,2021-05-21,8453,3,14
31372,2021-01-22,10604,2,12
31373,2022-01-14,10404,1,3
31374,2021-02-05,7264,0,6
31375,2021-07-03,14745,2,8
31376,2021-09-04,8799,3,5
31377,2020-09-16,7012,3,2
31378,2020-08-05,16270,0,7
31379,2021-05-28,10256,3,2
31380,2021-12-01,10699,1,2
31381,2022-02-11,15019,0,3
31382,2020-09-14,2466,3,3
31383,2021-12-04,8451,0,5
31384,2021-07-24,2735,3,3
31385,2021-02-28,2630,1,5
31386,2021-11-24,1771,2,4
31387,2022-03-04,2000,1,3
31388,2020-12-19,9157,2,9
31389,2020-11-10,8712,3,4
31390,2021-04-18,1678,1,7
31391,2021-02-22,8799,3,1
31392,2021-12-08,3646,2,2
31393,2021-02-19,13639,0,2
31394,2021-01-13,4959,3,2
31395,2021-01-21,2412,3,2
31396,2021-05-03,6378,0,4
31397,2021-04-09,10240,1,6
31398,2020-11-27,869,1,1
31399,2021-01-16,1623,3,4
31400,2022-02-10,11221,3,1
31401,2020-11-19,12869,2,8
31402,2021-10-23,286,1,1
31403,2022-03-17,3853,2,4
31404,2021-09-29,12765,2,1
31405,2020-09-15,8913,0,2
31406,2020-08-02,3457,0,4
31407,2022-03-05,2817,2,2
31408,2021-07-13,8943,1,3
31409,2020-08-14,15032,0,1
31410,2021-01-14,13586,0,2
31411,2022-01-31,15197,3,2
31412,2020-11-27,14131,2,2
31413,2021-03-14,6947,0,1
31414,2021-12-19,13242,1,1
31415,2021-09-12,13907,2,2
31416,2020-09-18,8163,2,2
31417,2022-01-24,8101,3,1
31418,2020-09-25,6746,2,7
31419,2021-06-16,10218,1,2
31420,2021-07-03,7141,0,4
31421,2020-12-02,2039,3,3
31422,2021-01-18,12756,1,3
31423,2022-01-19,15637,0,3
31424,2021-06-17,13006,0,2
31426,2022-02-28,15722,0,1
31427,2021-09-21,16221,1,2
31428,2021-11-28,2338,2,3
31429,2021-10-05,7294,0,1
31430,2021-03-06,8627,3,10
31431,2021-11-02,2305,0,5
31432,2021-11-20,2876,3,5
31433,2021-06-23,6560,2,8
31434,2021-03-24,16106,3,2
31435,2020-08-16,752,2,3
31436,2021-03-31,11572,3,8
31437,2020-10-12,207,3,3
31438,2020-09-28,1699,2,3
31439,2021-12-05,3391,1,4
31440,2021-02-21,16192,3,7
31441,2022-01-25,9551,2,3
31443,2021-02-03,882,3,5
31444,2020-10-04,806,2,4
31445,2020-11-16,7704,2,3
31446,2021-08-28,12713,1,6
31447,2020-08-02,14842,0,4
31448,2021-09-19,7736,1,4
31449,2022-03-04,12217,1,5
31450,2021-12-08,15228,0,3
31451,2021-03-07,8451,0,5
31452,2021-05-18,10441,1,2
31453,2021-02-12,6383,0,4
31454,2021-05-07,9202,2,7
31455,2021-09-08,12344,0,2
31456,2020-10-27,9498,1,5
31457,2021-02-27,207,3,3
31458,2021-12-22,3902,3,3
31459,2022-02-07,279,2,4
31460,2021-01-25,12256,1,1
31461,2021-01-08,7788,1,3
31462,2020-09-04,4637,2,1
31463,2022-03-19,16226,0,2
31464,2021-04-14,10028,1,4
31465,2021-08-01,4609,0,3
31466,2020-12-05,3464,0,1
31467,2022-02-26,15228,0,3
31468,2021-06-26,1113,1,3
31469,2021-07-12,7334,1,5
31470,2021-06-12,15951,0,4
31471,2020-08-08,15806,0,5
31472,2021-12-19,11342,1,2
31473,2021-04-20,1113,1,2
31474,2021-07-06,10441,1,1
31475,2020-12-04,8799,3,5
31476,2021-03-03,1263,0,8
31477,2020-10-07,13540,0,3
31478,2021-06-25,9985,1,1
31479,2021-04-18,11822,3,7
31480,2022-03-14,6337,2,3
31481,2022-01-17,4609,0,2
31482,2020-11-28,1009,0,4
31483,2020-12-30,5562,3,5
31484,2021-12-12,8799,3,5
31485,2021-10-14,14068,2,2
31486,2020-11-08,14131,2,3
31487,2022-01-20,4852,0,5
31488,2021-10-10,15884,3,1
31489,2021-05-06,10604,2,11
31490,2021-05-01,13158,2,3
31491,2021-12-14,8277,3,4
31492,2020-07-31,11224,0,4
